CI,Pearson,RMSE,Spearman,cmap
0.8301081622618142,0.7872347097367743,0.500571509467732,0.7979132566082733,Point Randomized
0.8515929448966579,0.8054928265720721,0.5069439265914548,0.7996244581539007,Point Randomized
0.8398648242973179,0.7698808340971688,0.5056531526436387,0.7994462179344746,Point Randomized
0.8533407162923594,0.8316089227849549,0.4904899330412229,0.8139749842231874,Point Randomized
0.86457449938559,0.8026692562573426,0.4830017380768344,0.8259187312090871,Point Randomized
0.8467902299928713,0.7786531285430475,0.4609678522375282,0.7920600296788103,Point Randomized
0.8356432492864676,0.7946039271776536,0.4753180430393266,0.7964369553920952,Point Randomized
0.8331365711183768,0.7764177956845154,0.5421294691967686,0.7934876954918174,Point Randomized
0.8447699264770265,0.8056332698856554,0.4819183211335892,0.8109691822245014,Point Randomized
0.8590784660717597,0.8270223579801929,0.4695464086322372,0.8187679405911684,Point Randomized
0.849208436113511,0.8056821312875626,0.48515561637516197,0.8005386928010555,Point Randomized
0.8314829576914913,0.7982171599927314,0.4686361066147009,0.8054888885497795,Point Randomized
0.844758127235962,0.8243714277387394,0.482235545781819,0.8217765943429746,Point Randomized
0.8571450045368579,0.8300377231245202,0.4834956511216715,0.8285451307130289,Point Randomized
0.8576592010996754,0.8479695815084881,0.4592251843779884,0.8228494086829109,Point Randomized
0.8484831707905682,0.8345926186424951,0.44632270097550625,0.8267280200519327,Point Randomized
0.8442097677730404,0.7990670855591607,0.5146207551140158,0.7914383026970387,Point Randomized
0.833108614540128,0.7580783377644802,0.5126106796255553,0.7818921294229154,Point Randomized
0.8448768130311207,0.8151617613468383,0.47671330276854174,0.813816089811953,Point Randomized
0.8518781099154888,0.8194193032374667,0.4832671707720198,0.8081888207922582,Point Randomized
0.8652050574328092,0.8522536036714472,0.47205225969079007,0.8417007567897866,Point Randomized
0.8625038618311557,0.8055802938164763,0.5025848489757047,0.8373398219400316,Point Randomized
0.8357463314973564,0.8197123344149229,0.4748736715019899,0.7831697985330356,Point Randomized
0.8502871727595309,0.8107838386981326,0.500256941231473,0.8180849209916096,Point Randomized
0.8606640033595244,0.8409972157547934,0.4435808532352228,0.8306501114494212,Point Randomized
0.862205404585428,0.8342215168863323,0.46144718479305585,0.8356586318011275,Point Randomized
0.8534263524737553,0.8221650898590784,0.4567903193062626,0.8205234600931791,Point Randomized
0.855669705453935,0.8164092613765307,0.48561952226553123,0.8213113342573547,Point Randomized
0.8458610302433168,0.8150591584464774,0.5022412530196007,0.8158449781624338,Point Randomized
0.8423051917897278,0.8213099214936218,0.4734289917539865,0.7987280797334328,Point Randomized
0.827521457205445,0.7823509770505425,0.5265302472046132,0.7806066713897498,Point Randomized
0.8589030995868191,0.8076623448923789,0.48603261509707796,0.8063803281798014,Point Randomized
0.8378079281582077,0.8071433209410003,0.5070621745348064,0.8125635150292849,Point Randomized
0.8418046830382638,0.8096631774951062,0.4762404515984975,0.8067588922161271,Point Randomized
0.8504078701709034,0.8002507878272941,0.48632381191303214,0.815331180456893,Point Randomized
0.8480668078373292,0.8354368790736038,0.4466331935729307,0.800524619721895,Point Randomized
0.8370611011810277,0.7765961979897659,0.4570729124418511,0.7747288013762562,Point Randomized
0.8464256365765594,0.8020470028784769,0.47601028719813754,0.8025020212393366,Point Randomized
0.854350811098001,0.8415829077098275,0.4864198136305032,0.8286934218187736,Point Randomized
0.839935309214921,0.7981680375363863,0.5125308978298254,0.7890215960840301,Point Randomized
