CI,Pearson,RMSE,Spearman,cmap
0.8185591488762065,0.7550328280638435,0.5283565941637899,0.7631304925586626,KLIFS
0.797072197375817,0.7482473280318098,0.5389704644240969,0.7243376250660893,KLIFS
0.8203559533464801,0.7790392339790096,0.5225944321421917,0.7626130518036232,KLIFS
0.810441984014651,0.7404651425780182,0.5301922670978292,0.7384921572310037,KLIFS
0.812487048779477,0.7279123576757754,0.5796028542277201,0.7463730609596263,KLIFS
0.8069552793743174,0.7814841089796875,0.545496278423052,0.7498730223152843,KLIFS
0.8138340445384159,0.7608117510860359,0.523618301905302,0.7521347529312986,KLIFS
0.7984544555265488,0.7863504381738377,0.5150337193773504,0.7713520997706466,KLIFS
0.8088842794377636,0.7848730397985153,0.49949168996395416,0.7680358603244771,KLIFS
0.8069510201180067,0.768471795628683,0.49665158378217206,0.7506881741248583,KLIFS
0.8292016030549422,0.7737064295645522,0.5561491568600193,0.7885380862380007,KLIFS
0.830333613800703,0.796188559585043,0.5110982585330591,0.7948975534835608,KLIFS
0.80212482822833,0.7381103711432342,0.5586687644043195,0.7500893926503754,KLIFS
0.8010145938222887,0.7618561711530784,0.5311277130471698,0.7436079433493846,KLIFS
0.7930572853552355,0.7560628024993733,0.5090516845532309,0.7422368024116711,KLIFS
0.8094819256035072,0.7429452829240907,0.5496798459252411,0.752032734660217,KLIFS
0.8063355392376473,0.7754857767664839,0.4915546969973847,0.732528200340492,KLIFS
0.822419516670818,0.7817129348631147,0.5143808072958734,0.7738682361605523,KLIFS
0.7994563567508433,0.75607210060149,0.5270288767517438,0.7452732467979887,KLIFS
0.8114971807229606,0.7726162520303544,0.5143631321363046,0.7543192225560057,KLIFS
0.8170364585860992,0.779680653651269,0.523996001071808,0.756894019329802,KLIFS
0.8031899345764665,0.7529890863013735,0.5293897738484672,0.7478141823212833,KLIFS
0.8020941649082353,0.7724537976416048,0.5354005786159025,0.7464835859127019,KLIFS
0.8164983934091706,0.767057637095166,0.5421549365923087,0.7459246621472243,KLIFS
0.807563851811184,0.7589862388747108,0.5286229481734428,0.7421048042114814,KLIFS
0.8294559428631422,0.7790592650098259,0.5126986699104473,0.7704890724530218,KLIFS
0.8181859604996221,0.7471412203096713,0.5184640144823507,0.7449636989462584,KLIFS
0.8119873301142183,0.7524280952057079,0.5489538124295485,0.7416498101502779,KLIFS
0.8106843186839221,0.7775306434021906,0.5258639202686415,0.7631273264434754,KLIFS
0.8178151780773112,0.7846776315571136,0.47309853562592735,0.7773387378162652,KLIFS
0.7955948272857193,0.7439803215568125,0.563628715398318,0.7399523548294947,KLIFS
0.8132718896645628,0.8312602137482225,0.49446211689872444,0.7606132441564312,KLIFS
0.8198459221907063,0.751427569420119,0.5466305046095469,0.7635872376025189,KLIFS
0.8226638238938698,0.7685903351176083,0.5173616393416085,0.7704701500626446,KLIFS
0.8067717797349423,0.7857296364420012,0.5345687617523931,0.7706833773577263,KLIFS
0.8127470069422714,0.7696505537532866,0.5074751673806782,0.7461505378643226,KLIFS
0.8052115571844997,0.7401495375875924,0.5380365800862594,0.7429909215388051,KLIFS
0.8043653506523101,0.76651928843234,0.5656683186829278,0.7537600172928562,KLIFS
0.797991692015831,0.7340138262788352,0.5262178218426966,0.7438870592447367,KLIFS
0.8160805932590908,0.7816323909304449,0.5260585321592485,0.7547109724566815,KLIFS
