CI,Pearson,RMSE,Spearman,Encoding
0.5497853344029470,0.1565613593105170,1.0060121520190800,0.12561759459028200,Random Ligand Graph
0.550034314033654,0.12317483643715200,0.9449192664075180,0.08755202603023700,Random Ligand Graph
0.5565322249981540,0.15817627935840700,0.9651007283471590,0.10775218334288900,Random Ligand Graph
0.5741266800857090,0.1702681477314900,0.9683715706298550,0.13859568117213400,Random Ligand Graph
0.5645519053737510,0.14253059133085000,0.985881787058864,0.12036764377428000,Random Ligand Graph
0.5758467340357150,0.19637138204388600,0.977167717087303,0.15831021664780800,Random Ligand Graph
0.564361075629137,0.1222479150941820,1.0151152348819500,0.1201748187303280,Random Ligand Graph
0.5761316872427980,0.1852603739571020,0.9516962310590160,0.1310152517731480,Random Ligand Graph
0.5587842625396230,0.17458193839257200,0.9632519917904270,0.11513866358906900,Random Ligand Graph
0.5578211022191950,0.15033642683639600,0.9696637047687790,0.12144883876189600,Random Ligand Graph
0.5539171843972760,0.1266135016282660,1.0006434836036200,0.0920691012740165,Random Ligand Graph
0.5517423166286770,0.14942741825231400,0.9406648719205050,0.0895461482273751,Random Ligand Graph
0.567700281780774,0.1575253650288220,0.9599614310419040,0.13144547480399700,Random Ligand Graph
0.5800479709253500,0.13336958350658600,0.9648368285264800,0.10501829905973000,Random Ligand Graph
0.5529986551453930,0.14754745673681200,1.0045729199354500,0.09795617472312600,Random Ligand Graph
0.558903319721718,0.12921963952772200,0.9602656873947960,0.1251273240175660,Random Ligand Graph
0.5781171711418070,0.17089369795459300,0.9496688032008510,0.1561191217772690,Random Ligand Graph
0.555464326883157,0.15341381807097200,0.9588122831876720,0.11070901970818900,Random Ligand Graph
0.5518833353531510,0.166139909363372,0.9477492178188670,0.1059384684897100,Random Ligand Graph
0.5899592090377480,0.19460842894760600,0.9485280404639710,0.15105747975195500,Random Ligand Graph
0.5950389557061190,0.21914476479319800,0.9105344953326840,0.1652217126902500,Random Ligand Graph
0.5897681746946240,0.18778303330659000,0.92406060799073,0.1411719833210210,Random Ligand Graph
0.5758541693772020,0.2264119670142740,0.9468625258128280,0.13854340645334200,Random Ligand Graph
0.5586035691423750,0.1549258261139300,0.9395497298956810,0.11529658331006900,Random Ligand Graph
0.5763395206536380,0.20481364031910200,0.9051409014977020,0.13010537810756500,Random Ligand Graph
0.5675119087350950,0.16616107056590900,0.9750294932156990,0.13001353964817400,Random Ligand Graph
0.552886337314939,0.1626320715706310,0.9564429135566300,0.11181180183488200,Random Ligand Graph
0.5695363971713460,0.18974412707007400,0.9473583451050780,0.13612093442147700,Random Ligand Graph
0.5736497101684820,0.2141652247470750,0.9168102111708280,0.14747854868214400,Random Ligand Graph
0.5678745855396280,0.1494461241370490,0.9578545107392450,0.12202112757453300,Random Ligand Graph
0.573309797866773,0.14578814912629300,0.9756380414297220,0.1331503622641200,Random Ligand Graph
0.5610948044831130,0.17510177209599000,0.9559406970360510,0.12477860580356800,Random Ligand Graph
0.5616494280771190,0.16791236287372300,0.9611667913243180,0.11532213352781200,Random Ligand Graph
0.5742760373374610,0.22018244209177200,0.9658377309312830,0.14347778183387200,Random Ligand Graph
0.5784638101585060,0.1604068943795600,0.9715177760273010,0.12803657375551900,Random Ligand Graph
0.570495500756579,0.15890577085652800,0.9774422379117360,0.12646735912592400,Random Ligand Graph
0.548067100239075,0.1651106040281120,0.9681594884140270,0.12108492308252300,Random Ligand Graph
0.5731202717307400,0.16363545997406500,0.923054929180931,0.14016950022373900,Random Ligand Graph
0.5730912894068430,0.19213368117306600,0.9605006794618360,0.1395045900779430,Random Ligand Graph
0.5636144371899790,0.13670114640401300,0.9858838540130390,0.10325881212435800,Random Ligand Graph
