CI,Pearson,RMSE,Spearman,cmap
0.8615346849819572,0.8245958088714485,0.4706926873501365,0.8274389902452843,ESM
0.8521787652817937,0.8184223129584511,0.4921030334330078,0.822310648297839,ESM
0.8574623372824338,0.8317092785909268,0.458915650352008,0.8287724100840547,ESM
0.8585250341284111,0.8092837054737688,0.4810800732941471,0.8254220988705407,ESM
0.8576966530447674,0.8189763353218922,0.4725462715055095,0.8272407892599037,ESM
0.8496885278291088,0.827596225274927,0.4532913299812252,0.8120670021312922,ESM
0.853735733564471,0.801176943407046,0.473702192982105,0.8254527327534912,ESM
0.8377680604977252,0.8143856450506161,0.4564491834272388,0.8005525329331743,ESM
0.8403129780578578,0.8020410908888603,0.471999241770742,0.8139311772784095,ESM
0.8382942668739553,0.7818801453212864,0.512408064014798,0.7819520888768438,ESM
0.852052432995056,0.8287905550734856,0.4694284926850209,0.8208305050727516,ESM
0.8531152150848348,0.8375171924785167,0.4599404446587515,0.8301972912599728,ESM
0.8577815912334733,0.8134337223031632,0.4726131124878756,0.8205778251885903,ESM
0.8494252542382185,0.8286545511200648,0.4542132109462791,0.8250209288394088,ESM
0.8628141364813854,0.8352799513037663,0.4276207569102161,0.8306028131265789,ESM
0.8464346172378358,0.8287083806629454,0.4714699954254968,0.8195989274882436,ESM
0.8461069139897223,0.8039176781149266,0.4996096097843862,0.8056717320368062,ESM
0.8421833352985447,0.821397871219296,0.4587198942421956,0.8125630234244267,ESM
0.8382870793767468,0.7829388061739123,0.5093789865925679,0.7958200765091742,ESM
0.8631612839654208,0.8310494268321463,0.4932474007051566,0.8323393093692998,ESM
0.8409207895732198,0.825164986139666,0.4521059493475234,0.8134488126998084,ESM
0.8499039652505465,0.8270342367056897,0.485417042075811,0.8120271927535488,ESM
0.8507581950144495,0.8176286433734293,0.4416301721046198,0.8177670659171871,ESM
0.8443347812341658,0.8162844297899016,0.4723717261421307,0.7998608135216608,ESM
0.8714027255706466,0.8317717170172413,0.4623347688315356,0.8461860007485127,ESM
0.8727005804230785,0.8169019125317648,0.495691205735711,0.8334920290270095,ESM
0.8523929675484521,0.8328546639225919,0.4453141497137605,0.8220271715466331,ESM
0.8451680903750355,0.8120180057754315,0.469293187020863,0.8104628540698728,ESM
0.8667065939480435,0.848012327338676,0.4109231684688669,0.844144358100845,ESM
0.8418907140742223,0.8026866977453363,0.4677836917764873,0.7846934881778274,ESM
0.8315613925370023,0.7678517121138269,0.5178107185470268,0.7766241626974408,ESM
0.8662098284499642,0.845012187392007,0.4478821356150355,0.8342734962638577,ESM
0.8558301987410162,0.8199677157372817,0.4465798542311811,0.8183295108068053,ESM
0.8532546791628652,0.817934164029558,0.4558183432398046,0.8180885072106784,ESM
0.8520939593502863,0.817976224984541,0.470184551869525,0.8010314330873815,ESM
0.8566421177840203,0.8259421540695815,0.4625777853092956,0.8294180656942545,ESM
0.8586490969070661,0.8264869249447945,0.4708580926524064,0.8197600560728527,ESM
0.8474630400936806,0.8220029934025388,0.4526769074918915,0.8134357135173532,ESM
0.8422524954708536,0.7876333926219634,0.4836670793400032,0.7944666341793707,ESM
0.8616330916382525,0.8008496377763015,0.4817193317671798,0.8173461388287458,ESM
