CI,Pearson,RMSE,Spearman,cmap
0.8524962431123727,0.8079046256203046,0.5070342584872488,0.809786884709248,Alphafold2
0.8595016631421272,0.8264400186899891,0.4449855630841859,0.8164712427622174,Alphafold2
0.8578194263686169,0.8505009558351687,0.4201716379836145,0.8336161356826226,Alphafold2
0.837292059368499,0.8022802178232764,0.4707960794619261,0.7833931720607362,Alphafold2
0.8432765045940155,0.8286212859648385,0.4948375892554679,0.8131739301730919,Alphafold2
0.8437782038538161,0.8022902735381555,0.4710940654575883,0.8068268992356362,Alphafold2
0.8641416105063072,0.8189240024104253,0.4564736172250436,0.8241671584002247,Alphafold2
0.8355872620272257,0.8070739874924188,0.4845542399467398,0.8073702911633509,Alphafold2
0.8547908041781089,0.8170191700431787,0.4918502470229868,0.8197830753408321,Alphafold2
0.8558541482386307,0.790578896673605,0.4956363185867412,0.8173218607320817,Alphafold2
0.8308226277868407,0.7919059125479465,0.486255260188301,0.7769436805262734,Alphafold2
0.8505679702450014,0.8167277594911831,0.4666902646381929,0.8212021892589028,Alphafold2
0.8476484982861665,0.8112249124548554,0.4846978582980911,0.8106092674731583,Alphafold2
0.8490489099993278,0.8343251454533506,0.4568771688896649,0.8151443568429672,Alphafold2
0.8482393876723093,0.8215243655640864,0.4699429142669099,0.8203200543795995,Alphafold2
0.8398685600580406,0.8053636316709393,0.4812606180084317,0.8016335826185127,Alphafold2
0.8323444784140567,0.805765013430756,0.4802748127632334,0.7987480614131138,Alphafold2
0.8361327383348609,0.796045057188527,0.5066479886768462,0.7971452312966291,Alphafold2
0.85233102880729,0.8091220978199672,0.4594509453629197,0.808480171223751,Alphafold2
0.8621910668505529,0.8385198486358626,0.4324679929165711,0.8349453516381405,Alphafold2
0.8354229224486587,0.8003387882101499,0.4900731995828192,0.7944034171037869,Alphafold2
0.8441513622546575,0.8179403255362044,0.4474717538687962,0.8108576480891817,Alphafold2
0.8594406872600987,0.8397582986288988,0.4325833313082396,0.8370647941357913,Alphafold2
0.8426367894385325,0.8165893742326578,0.4994673857365104,0.8158280627968651,Alphafold2
0.8631602346167431,0.8327849784574148,0.474104623605344,0.8154240008988745,Alphafold2
0.851101906362075,0.8109734252071991,0.498186803377474,0.8293985917893453,Alphafold2
0.8463415045209786,0.834903475044967,0.4482948896536597,0.8117288160693689,Alphafold2
0.8451381172640119,0.808646676221681,0.5140554187793646,0.8189650207035423,Alphafold2
0.8307299457241762,0.7954930586648414,0.4576443873198396,0.7973639300951633,Alphafold2
0.8373222502171401,0.784704290160582,0.5542285655576594,0.7986797223563668,Alphafold2
0.8607652176825745,0.7930689214596859,0.5048209255183916,0.8142625870338653,Alphafold2
0.8439726834736664,0.8072290789099559,0.4778519144069298,0.8001203310803183,Alphafold2
0.8541142744337348,0.8282491937020362,0.4499739858655481,0.8227629310004474,Alphafold2
0.8388060444444445,0.8164222342135637,0.4518524191528074,0.8076014143146854,Alphafold2
0.8449825474454284,0.8145653165653449,0.4849814789375384,0.8062473079726123,Alphafold2
0.8383123903276454,0.7816272954983213,0.4827079695962906,0.7876104885594407,Alphafold2
0.8525225599230887,0.8301155254160361,0.4760577039099486,0.8403992568644781,Alphafold2
0.8447812183530342,0.7802304589535655,0.513992709881542,0.8049873167019652,Alphafold2
0.8377156147037922,0.8452688355390597,0.4186236406949529,0.8244160172661062,Alphafold2
0.8522014576609088,0.8145532626971518,0.4520056542991291,0.8078249385551944,Alphafold2
