CI,Pearson,RMSE,Spearman,cmap
0.6928560137735986,0.42313062911579474,0.7662892573356986,0.5432667611835629,Random Node
0.7106305406347312,0.4261841287156507,0.7362584318211628,0.5475106895273544,Random Node
0.7133091333597488,0.3799273007219101,0.8216896333839836,0.5435628123802464,Random Node
0.6775407945399955,0.3332728798343916,0.7214713565523175,0.4602130098190358,Random Node
0.6943880956715472,0.3908359074277152,0.6644695633150423,0.5072668398397399,Random Node
0.7030540037243949,0.38208549099149985,0.8121474369102039,0.545999901168224,Random Node
0.700586573306308,0.3984092619303496,0.7251949978577631,0.5339620817031268,Random Node
0.6903904266197879,0.4023425762219934,0.7488601080999963,0.5081052064090462,Random Node
0.7066266092268608,0.3580513582705956,0.7756266608168413,0.5160743646884104,Random Node
0.6931978494899743,0.4078043947040417,0.7635846416156608,0.5332152857737643,Random Node
0.661292785868335,0.3811926521065514,0.8131992822327616,0.48953594631433117,Random Node
0.7084417562334102,0.3622293012819289,0.7211063129596784,0.48038346775512236,Random Node
0.7005676389353453,0.4189035735231302,0.7343112314792218,0.5394445186486952,Random Node
0.7004265627096619,0.38053068253230854,0.7330511992146843,0.5245269917056983,Random Node
0.7038686585202875,0.40010612114938243,0.7175332732104001,0.526798834524222,Random Node
0.7010012383962555,0.41669351415798633,0.7124011427971969,0.5457096555156317,Random Node
0.6750884434387444,0.3692456171294358,0.7837040810119565,0.4943329733683794,Random Node
0.7040855247060178,0.4132401946468027,0.7644702148163124,0.5544583386011377,Random Node
0.6959256735883947,0.3968232064663384,0.7406621954884063,0.5191831003545166,Random Node
0.7191043278876469,0.3395623353302795,0.744508643808004,0.4918137991020191,Random Node
0.6873105675058243,0.35736764930396164,0.8037650326880952,0.4973638275545935,Random Node
0.7057655742449199,0.3545617017290464,0.7601765111629569,0.5063028114428466,Random Node
0.6808641237548452,0.3472636597336394,0.7387296322418343,0.488127645576879,Random Node
0.6597646314585973,0.3034385280666729,0.7552488881056405,0.4343681612077932,Random Node
0.6876659907844441,0.36603321080435897,0.7797235991912063,0.49722002725063713,Random Node
0.7024557715738128,0.4442606415553201,0.7618482687446781,0.5295974339663355,Random Node
0.6910377764392049,0.3667610515135458,0.7776590069354001,0.4903288913194641,Random Node
0.673944259372079,0.3475501050537649,0.7816696364384246,0.47806876222163414,Random Node
0.7039317351974784,0.4132470481128981,0.7326951981557075,0.5553293290511029,Random Node
0.7044963746529845,0.4157367065027901,0.7655202471571956,0.5392742663478222,Random Node
0.6885559751559668,0.34924327095366814,0.7527147247273377,0.48652796509653523,Random Node
0.6859541296062766,0.3413969126743302,0.7658077787733424,0.47387491407642807,Random Node
0.7287839076974173,0.4846583171673795,0.6804653362795587,0.5969084628578069,Random Node
0.6752686065396891,0.3525647648470727,0.7767863231702424,0.4816650717957125,Random Node
0.6780537800664579,0.3485696677357623,0.74939616602519,0.4896184093010983,Random Node
0.7017702874351232,0.40690855336822107,0.7370133131119944,0.555841163243025,Random Node
0.6957023309269834,0.3986220071657152,0.7690581711369716,0.5191453116707901,Random Node
0.6576637123535095,0.3322985458354915,0.7967083636386961,0.4592032337887603,Random Node
0.6890377207898116,0.4016670643929432,0.7467306958886075,0.5131524186733202,Random Node
0.7037823792330625,0.4105589653030239,0.7260204446971698,0.5309878166888732,Random Node
